,ChannelBandwidth,Freq,RSSI,channel_utilisation,count,distance,rxbytes,rxpackets,txbytes,txpackets,Score
7766,0,2412,-60,6.944444444444445,0,9.88832419347058,1741977703,1804309,236256518,940021,41.68
7768,1,2422,-76,4.166666666666666,0,62.1335061437866,1741977703,1804309,236256518,940021,35.3
7769,0,2452,-61,6.944444444444445,0,10.913889042411622,1741977703,1804309,236256518,940021,40.95
7775,1,5300,-79,55.55555555555556,0,40.10736500409636,1741978594,1804310,236257124,940022,2.99
7779,0,2412,-69,5.555555555555555,0,27.869084125686825,1742010504,1804381,236277506,940062,36.56
7784,1,5785,-76,83.33333333333334,0,26.01337111153868,1742011499,1804384,236278099,940063,-13.51
7821,1,2457,-61,6.944444444444445,0,10.891679256000534,1742085060,1804536,236324250,940148,41.96
7826,1,2452,-66,5.555555555555555,0,19.407944167570005,1742085164,1804538,236324250,940148,39.38
7830,2,5765,-94,0.0,0,207.34839994340297,1742085164,1804538,236324250,940148,39.86
7844,1,2437,-78,4.166666666666666,0,77.7399882788917,1742126531,1804627,236350247,940196,34.71
7846,2,5180,-91,0.0,0,163.36922177746496,1742126531,1804627,236350247,940196,38.85
7857,0,2462,-88,1.3888888888888888,0,243.3391302239455,1742169730,1804718,236377471,940247,35.45
7865,0,2437,-75,4.166666666666666,0,55.03569698011368,1742169834,1804720,236377471,940247,34.67
7873,2,5180,-87,13.88888888888889,0,103.07901034250511,1742202416,1804788,236398272,940287,29.49
7876,2,5260,-57,83.33333333333334,0,3.2100681739291845,1742202416,1804788,236398272,940287,-0.76
7884,1,2452,-69,5.555555555555555,0,27.414449800634845,1742202520,1804790,236398272,940288,37.59
7886,1,2452,-69,5.555555555555555,0,27.414449800634845,1742203437,1804791,236398930,940289,37.59
7887,2,5180,-65,69.44444444444444,0,8.187856832248801,1742203437,1804791,236398930,940289,2.04
7888,1,2437,-59,6.944444444444445,0,8.722570148613483,1742203437,1804791,236398930,940289,43.5
7891,1,2412,-63,6.944444444444445,0,13.967629176678708,1742203489,1804792,236398930,940289,40.46
7907,1,5180,-96,0.0,0,290.51612332094834,1742205405,1804796,236400193,940292,39.74
7909,1,2412,-86,1.3888888888888888,0,197.2980062142689,1742333286,1805074,236475415,940516,36.0
7915,0,2452,-84,2.7777777777777777,0,154.16278030253292,1742334345,1805077,236476803,940521,33.88
7919,1,2437,-79,2.7777777777777777,0,87.22570148613484,1742335460,1805082,236476927,940523,35.37
7927,1,2442,-86,1.3888888888888888,0,194.87419778411837,1742335460,1805082,236476927,940523,35.99
7928,1,2412,-63,6.944444444444445,0,13.967629176678708,1742335460,1805082,236476927,940523,40.46
7937,2,5180,-96,0.0,0,290.51612332094834,1742336429,1805084,236477585,940525,40.74
7938,1,2447,-61,6.944444444444445,0,10.93618959215093,1742336429,1805084,236477585,940525,41.95
7944,1,5180,-96,0.0,0,290.51612332094834,1742337350,1805085,236478193,940526,39.74
7946,2,5180,-73,41.66666666666667,0,20.56696648006877,1742398923,1805219,236515297,940601,15.39
7952,0,2452,-89,1.3888888888888888,0,274.1444980063484,1742398975,1805220,236515911,940602,35.83
7957,2,5180,-95,0.0,0,258.9227674527742,1742398975,1805220,236515911,940602,40.2
7960,1,2417,-89,1.3888888888888888,0,278.11431903664334,1742399899,1805221,236516565,940604,36.88
7963,0,2412,-65,6.944444444444445,0,17.58420331303847,1742399899,1805221,236516565,940604,38.09
7970,1,2412,-87,1.3888888888888888,0,221.3720039693931,1742434378,1805293,236538248,940641,36.22
7974,1,2437,-79,2.7777777777777777,0,87.22570148613484,1742434430,1805294,236538248,940641,35.37
7975,0,2422,-84,2.7777777777777777,0,156.07231102469473,1742434430,1805294,236538248,940641,33.89
7977,0,2462,-77,4.166666666666666,0,68.58228511319061,1742434430,1805294,236538248,940641,34.0
7985,2,5180,-82,27.77777777777778,0,57.965587275314,1742473312,1805380,236562957,940690,21.11
7988,0,2452,-83,2.7777777777777777,0,137.39772256993902,1742473312,1805380,236562957,940690,33.87
7989,1,2412,-87,1.3888888888888888,0,221.3720039693931,1742473312,1805380,236562957,940690,36.22
7994,0,2422,-84,2.7777777777777777,0,156.07231102469473,1742474203,1805381,236563564,940691,33.89
8000,1,2447,-76,4.166666666666666,0,61.49871347783057,1742474255,1805382,236563564,940691,35.32
8005,0,2437,-66,5.555555555555555,0,19.527402174346197,1742517222,1805471,236590374,940741,38.37
8013,0,2462,-67,5.555555555555555,0,21.687622809674107,1742517274,1805472,236590374,940741,37.76
8014,1,2467,-80,2.7777777777777777,0,96.67871080117976,1742517274,1805472,236590374,940741,35.18
8020,1,2417,-72,5.555555555555555,0,39.28469173364495,1742517274,1805472,236590374,940741,36.02
8031,0,2462,-67,5.555555555555555,0,21.687622809674107,1742551035,1805545,236612273,940781,37.76
8034,2,5280,-74,41.66666666666667,0,22.63946071351739,1742551958,1805546,236612325,940783,15.0
8035,1,2447,-80,2.7777777777777777,0,97.4688923361302,1742551958,1805546,236612936,940783,35.18
8048,1,2437,-76,4.166666666666666,0,61.7510676570584,1742588647,1805627,236636153,940826,35.31
8051,2,5745,-94,0.0,0,208.07023945582569,1742588647,1805627,236636153,940826,39.86
8052,2,5280,-74,41.66666666666667,0,22.63946071351739,1742588647,1805627,236636153,940826,15.0
8053,1,2447,-80,2.7777777777777777,0,97.4688923361302,1742588647,1805627,236636153,940826,35.18
8056,1,2417,-72,5.555555555555555,0,39.28469173364495,1742589570,1805628,236636816,940828,36.02
8059,0,2472,-80,2.7777777777777777,0,96.4831632469702,1742629293,1805717,236662093,940884,34.19
8063,1,5220,-91,0.0,0,162.11735034622026,1742629293,1805717,236662093,940884,37.86
8072,0,2442,-85,1.3888888888888888,0,173.68181159315645,1742629345,1805718,236662093,940885,34.85
8074,1,2417,-88,1.3888888888888888,0,247.86964774983605,1742631151,1805720,236663341,940887,36.5
8075,1,2457,-81,2.7777777777777777,0,108.91679256000536,1742662896,1805788,236682666,940921,35.03
8086,2,5745,-90,13.88888888888889,0,131.2834457524056,1742662948,1805789,236683267,940922,29.93
8091,0,2462,-73,4.166666666666666,0,43.27249649340224,1742663863,1805790,236683913,940924,35.5
8114,2,5200,-94,0.0,0,229.87760109109988,1742748047,1805975,236734144,941040,39.75
8117,1,5220,-91,0.0,0,162.11735034622026,1742748047,1805975,236734144,941040,37.86
8120,1,2437,-90,1.3888888888888888,0,309.4884677257161,1742748047,1805975,236734144,941040,37.31
8121,0,2462,-85,1.3888888888888888,0,172.270911417745,1742748047,1805975,236734144,941040,34.84
8125,1,5220,-95,0.0,0,256.938684943558,1742748047,1805975,236734144,941040,39.2
8129,1,2457,-78,4.166666666666666,0,77.1071841414974,1742811067,1806106,236778970,941148,34.72
8135,0,2412,-83,2.7777777777777777,0,139.67629176678713,1742811805,1806109,236780332,941152,33.88
8139,0,2462,-80,2.7777777777777777,0,96.87505261840391,1742811929,1806111,236780332,941152,34.18
8157,0,2412,-81,2.7777777777777777,0,110.9488222719457,1742850504,1806194,236804900,941199,34.02
8159,0,2462,-80,2.7777777777777777,0,96.87505261840391,1742850504,1806194,236804900,941199,34.18
8160,0,2462,-82,2.7777777777777777,0,121.95846551020573,1742850504,1806194,236804900,941199,33.92
8168,0,2437,-84,2.7777777777777777,0,155.11166897899506,1742851395,1806195,236805504,941200,33.88
8169,0,2412,-86,1.3888888888888888,0,197.2980062142689,1742891346,1806285,236831066,941252,35.0
8179,2,5745,-92,0.0,0,165.2760660056045,1742906101,1806324,236841791,941290,39.28
8207,0,2412,-90,1.3888888888888888,0,312.69626693514505,1742969941,1806465,236881687,941377,36.35
8208,0,2462,-89,1.3888888888888888,0,273.0309947650554,1742969941,1806465,236882892,941378,35.82
8212,2,5745,-94,0.0,0,208.07023945582569,1742969941,1806465,236882892,941378,39.86
8215,2,5180,-85,13.88888888888889,0,81.87856832248804,1742969941,1806465,236882892,941378,29.63
8216,0,2457,-87,1.3888888888888888,0,217.3175716622614,1742969941,1806465,236882892,941378,35.18
8237,2,5180,-82,27.77777777777778,0,57.965587275314,1743007255,1806549,236909080,941445,21.11
8245,0,2462,-77,4.166666666666666,0,68.58228511319061,1743101837,1806795,236967187,941708,34.01
8248,0,2412,-70,5.555555555555555,0,31.26962669351452,1743101837,1806795,236967187,941708,36.02
8259,0,2437,-66,5.555555555555555,0,19.527402174346197,1743101837,1806795,236967187,941708,38.37
8261,0,2452,-77,4.166666666666666,0,68.86198448151517,1743101837,1806795,236967187,941708,34.0
8269,0,2437,-61,6.944444444444445,0,10.981065216246742,1743137908,1806877,236989764,941770,40.94
8275,0,2412,-70,5.555555555555555,0,31.26962669351452,1743137908,1806877,236989764,941770,36.02
8286,0,2462,-72,5.555555555555555,0,38.56665309513396,1743138898,1806879,236990421,941772,35.05
8290,2,5180,-87,13.88888888888889,0,103.07901034250511,1743138898,1806879,236990421,941772,29.49
8299,0,2412,-67,5.555555555555555,0,22.13720039693931,1743200128,1807001,237032218,941891,37.72
8300,2,5180,-95,0.0,0,258.9227674527742,1743200128,1807001,237032218,941891,40.2
8302,0,2462,-80,2.7777777777777777,0,96.87505261840391,1743200128,1807001,237032218,941891,34.18
8303,2,5765,-93,0.0,0,184.79945597008904,1743200128,1807001,237032218,941891,39.54
8305,2,5745,-90,13.88888888888889,0,131.2834457524056,1743200128,1807001,237032218,941891,29.93
8307,0,2437,-67,5.555555555555555,0,21.910105604192708,1743200128,1807001,237032218,941891,37.74
8310,0,2412,-69,5.555555555555555,0,27.869084125686825,1743200180,1807002,237033356,941893,36.56
8314,0,2437,-60,6.944444444444445,0,9.78688467568775,1743279905,1807198,237102048,942153,41.71
8316,2,5745,-94,0.0,0,208.07023945582569,1743279905,1807198,237102048,942153,39.86
8324,0,2462,-80,2.7777777777777777,0,96.87505261840391,1743279905,1807198,237102048,942153,34.18
8343,1,2432,-71,5.555555555555555,0,34.7965694410884,2012962459,2111253,312737179,1238027,36.75
8344,0,2462,-77,4.166666666666666,0,68.58228511319061,2012962459,2111253,312737179,1238027,34.24
8345,2,5765,-86,13.88888888888889,0,82.5468848202631,2012962459,2111253,312737179,1238027,30.17
8357,2,5745,-94,0.0,0,208.07023945582569,2012980027,2111313,312751226,1238097,40.09
8363,0,2437,-75,4.166666666666666,0,55.03569698011368,2012980027,2111313,312751226,1238097,34.9
8365,0,2437,-78,4.166666666666666,0,77.7399882788917,2012980027,2111313,312751226,1238097,33.95
8376,2,5745,-95,0.0,0,233.4586484604648,532521593,565038,79108175,326766,39.01
8380,0,2472,-88,1.3888888888888888,0,242.3547486291883,532521593,565038,79108175,326766,34.21
8382,0,2452,-85,1.3888888888888888,0,172.97348446594128,532521593,565038,79108175,326766,33.61
8399,1,5785,-93,0.0,0,184.16056416033925,532817999,565878,79521737,328465,37.31
8412,1,5785,-93,0.0,0,184.16056416033925,532900373,565997,79547531,328630,37.31
8423,0,2452,-81,2.7777777777777777,0,109.1388904241162,533051679,566292,79623978,328936,32.79
8429,0,2462,-73,4.166666666666666,0,43.27249649340224,533055613,566296,79624218,328939,34.26
8436,0,2452,-80,2.7777777777777777,0,97.27013847736968,533056893,566297,79624867,328942,32.95
8438,0,2437,-81,2.7777777777777777,0,109.81065216246742,533339489,566602,79670312,329233,32.79
8439,0,2442,-81,2.7777777777777777,0,109.5858146273273,533339489,566602,79670312,329233,32.79
8456,0,2412,-78,4.166666666666666,0,78.54575100980888,533488317,566816,79728251,329386,32.47
8471,2,5745,-94,0.0,0,208.07023945582569,533574872,566971,79773002,329507,38.62
8482,0,2462,-83,2.7777777777777777,0,136.83964896080045,534345654,568401,80095103,330928,32.64
8483,0,2437,-77,4.166666666666666,0,69.28583748406861,534345654,568401,80095103,330929,32.76
8491,0,2412,-85,1.3888888888888888,0,175.8420331303846,534345654,568401,80096300,330930,33.64
8497,0,2437,-55,8.333333333333332,0,5.503569698011368,539714528,575189,81717303,337743,43.76
8501,0,2452,-77,4.166666666666666,0,68.86198448151517,539714578,575190,81717752,337748,32.79
8502,0,2437,-70,5.555555555555555,0,30.948846772571624,539714578,575190,81717752,337748,34.82
8507,1,5180,-95,0.0,0,258.9227674527742,539714578,575190,81717752,337748,37.99
8510,0,2427,-70,5.555555555555555,0,31.07636571271409,539714722,575192,81717932,337751,34.81
8517,0,2412,-71,5.555555555555555,0,35.085098209256586,549558826,587352,86719979,349221,34.33
8518,0,2437,-68,5.555555555555555,0,24.58354282360909,549745447,587857,86872162,349918,35.97
8519,0,2462,-68,5.555555555555555,0,24.333913022394547,549745447,587857,86872162,349918,35.99
8520,0,2442,-81,2.7777777777777777,0,109.5858146273273,549745447,587857,86872162,349918,32.85
8521,0,2462,-79,2.7777777777777777,0,86.33998152790845,549745519,587858,86872162,349918,33.21
8522,0,2437,-72,5.555555555555555,0,38.9622896677143,549745519,587858,86872162,349918,33.86
8524,0,2437,-76,4.166666666666666,0,61.7510676570584,549745519,587858,86872162,349918,33.14
8525,2,5745,-95,0.0,0,233.4586484604648,549745519,587858,86872162,349918,39.08
8532,0,2462,-68,5.555555555555555,0,24.333913022394547,549745917,587862,86872386,349922,35.99
8539,2,5745,-95,0.0,0,233.4586484604648,549745917,587862,86872955,349923,39.08
8540,0,2437,-81,2.7777777777777777,0,109.81065216246742,549745917,587862,86872955,349923,32.85
8544,2,5180,-94,0.0,0,230.76515939647047,549746218,587864,86873099,349925,38.57
8545,0,2437,-68,5.555555555555555,0,24.58354282360909,549801915,587994,86913322,350100,35.97
8566,0,2437,-79,2.7777777777777777,0,87.22570148613484,549874850,588202,86988697,350316,33.2
8580,0,2462,-79,2.7777777777777777,0,86.33998152790845,549917168,588298,87018707,350404,33.21
8582,0,2437,-71,5.555555555555555,0,34.725177218189124,549917168,588298,87018843,350405,34.35
8585,0,2437,-77,4.166666666666666,0,69.28583748406861,549917168,588298,87018843,350405,32.82
8588,0,2452,-83,2.7777777777777777,0,137.39772256993902,549917168,588298,87018843,350405,32.7
8589,2,5180,-67,55.55555555555556,0,10.307901034250506,549917168,588298,87018843,350405,8.58
8590,0,2412,-60,6.944444444444445,0,9.88832419347058,550007166,588457,87062888,350616,40.51
8596,0,2462,-69,5.555555555555555,0,27.30309947650554,550008197,588461,87064161,350620,35.42
8597,0,2442,-79,2.7777777777777777,0,87.04710668374723,550008197,588461,87064161,350620,33.2
8602,0,2452,-83,2.7777777777777777,0,137.39772256993902,550008197,588461,87064254,350621,32.7
8609,0,2412,-60,6.944444444444445,0,9.88832419347058,550072577,588619,87096243,350784,40.51
8615,0,2462,-69,5.555555555555555,0,27.30309947650554,550073662,588623,87096418,350786,35.42
8622,0,2452,-84,2.7777777777777777,0,154.16278030253292,550078426,588627,87096542,350788,32.71
8624,2,5180,-73,41.66666666666667,0,20.56696648006877,550079850,588629,87096614,350789,14.21
8637,2,5180,-58,83.33333333333334,0,3.657381301846701,550154953,588773,87133582,350874,-2.86
8639,0,2412,-68,5.555555555555555,0,24.838347371946657,550179873,588831,87150372,350931,35.95
8642,0,2462,-69,5.555555555555555,0,27.30309947650554,550180065,588834,87151102,350935,35.42
8649,0,2452,-84,2.7777777777777777,0,154.16278030253292,550180221,588837,87151222,350938,32.71
8650,0,2437,-81,2.7777777777777777,0,109.81065216246742,550180221,588837,87151222,350938,32.85
8651,2,5180,-72,55.55555555555556,0,18.33032816992659,550180221,588837,87151222,350938,5.69
8653,0,2412,-68,5.555555555555555,0,24.838347371946657,550201083,588889,87163549,350986,35.95
8671,0,2462,-76,4.166666666666666,0,61.12402594648713,550245507,588977,87188382,351060,33.15
8675,2,5745,-96,0.0,0,261.94491188903635,550245507,588977,87188988,351061,39.56
8678,2,5180,-66,55.55555555555556,0,9.186926466965572,550245507,588977,87188988,351061,9.23
8682,0,2462,-79,2.7777777777777777,0,86.33998152790845,550282641,589065,87214321,351115,33.21
8683,0,2462,-65,6.944444444444445,0,17.22709114177449,550282641,589065,87214321,351115,36.96
8698,0,2452,-79,2.7777777777777777,0,86.69210217035506,560113065,598670,88277529,357394,33.23
8701,2,5745,-93,0.0,0,185.4427961127176,560113065,598670,88277529,357394,38.38
8709,0,2437,-85,1.3888888888888888,0,174.03815507200977,560113065,598670,88277589,357395,33.7
8712,0,2437,-78,4.166666666666666,0,77.7399882788917,560113065,598670,88277589,357395,32.56
8741,2,5745,-95,0.0,0,233.4586484604648,562308852,600653,88401736,358354,39.1
8743,1,2432,-77,4.166666666666666,0,69.42828369600139,562313964,600657,88401817,358355,33.84
8753,0,2437,-89,1.3888888888888888,0,275.83188720212,562940282,601252,88446973,358688,34.7
8754,0,2442,-76,4.166666666666666,0,61.62463221959518,562940282,601252,88447055,358689,33.17
8782,0,2462,-84,2.7777777777777777,0,153.53661141422052,564013743,602164,88503849,358989,32.73
8790,0,2437,-88,1.3888888888888888,0,245.83542823609105,564013743,602164,88503849,358989,34.33
8797,0,2412,-71,5.555555555555555,0,35.085098209256586,564063098,602271,88532059,359054,34.35
8804,1,5180,-96,0.0,0,290.51612332094834,564063098,602272,88532666,359055,38.59
8808,0,2412,-72,5.555555555555555,0,39.36612766178264,564063150,602272,88532666,359055,33.87
8815,0,2437,-76,4.166666666666666,0,61.7510676570584,564063150,602273,88532718,359056,33.16
8824,1,5180,-94,0.0,0,230.76515939647047,564113538,602387,88566234,359140,37.6
8829,0,2437,-73,4.166666666666666,0,43.71640802903416,564113538,602387,88566234,359140,34.33
8834,0,2412,-67,5.555555555555555,0,22.13720039693931,564113538,602387,88566234,359140,36.57
8844,0,2412,-74,4.166666666666666,0,49.55901847735148,564155404,602479,88593883,359195,33.9
8852,0,2412,-67,5.555555555555555,0,22.13720039693931,564155456,602480,88593883,359195,36.57
8855,1,2427,-85,1.3888888888888888,0,174.75524676987558,564155456,602480,88593883,359195,34.71
8859,1,2432,-64,6.944444444444445,0,15.543056632475796,564192858,602560,88617544,359242,38.63
8861,0,2452,-75,4.166666666666666,0,54.699018572812825,564192858,602560,88617544,359242,33.53
8862,1,5180,-94,0.0,0,230.76515939647047,564192858,602560,88617544,359242,37.6
8867,2,5745,-94,0.0,0,208.07023945582569,564192910,602561,88617544,359242,38.71
8870,0,2437,-70,5.555555555555555,0,30.948846772571624,564192910,602561,88617544,359242,34.89
8876,0,2412,-69,5.555555555555555,0,27.869084125686825,564263159,602696,88655288,359355,35.41
8878,1,5180,-94,0.0,0,230.76515939647047,564264050,602697,88655288,359355,37.6
8882,2,5745,-89,13.88888888888889,0,117.00649418826224,564264102,602698,88655885,359356,28.71
8895,0,2412,-69,5.555555555555555,0,27.869084125686825,564300099,602767,88678730,359398,35.41
8898,0,2462,-87,1.3888888888888888,0,216.87622809674096,564300099,602767,88678730,359398,34.03
8899,0,2437,-73,4.166666666666666,0,43.71640802903416,564300099,602767,88678730,359398,34.33
8900,0,2462,-75,4.166666666666666,0,54.47684546731806,564300099,602767,88678730,359398,33.53
8913,0,2442,-77,4.166666666666666,0,69.14397458995712,564338324,602847,88702758,359441,32.85
8914,2,5180,-89,13.88888888888889,0,129.76878554277337,564338324,602847,88702758,359441,28.4
8917,1,2432,-62,6.944444444444445,0,12.346288737094032,564338376,602848,88702758,359441,40.05
8933,0,2452,-76,4.166666666666666,0,61.373308270901816,564339297,602849,88703417,359443,33.17
8943,0,2462,-85,1.3888888888888888,0,172.270911417745,564386551,602951,88733093,359499,33.7
8972,0,2452,-75,4.166666666666666,0,54.699018572812825,564423018,603029,88755893,359540,33.53
8977,0,2412,-66,5.555555555555555,0,19.72980062142689,564465175,603119,88782001,359590,37.2
8981,1,2432,-68,5.555555555555555,0,24.634084646848446,564465227,603120,88782607,359591,37.0
8986,0,2437,-78,4.166666666666666,0,77.7399882788917,564465227,603120,88782607,359591,32.57
8988,2,5745,-95,0.0,0,233.4586484604648,564465279,603121,88782607,359591,39.11
9003,0,2437,-79,2.7777777777777777,0,87.22570148613484,564495374,603188,88802101,359631,33.23
9013,0,2442,-80,2.7777777777777777,0,97.66846009275618,564546168,603297,88829356,359704,33.03
9015,0,2412,-69,5.555555555555555,0,27.869084125686825,564546168,603297,88829356,359704,35.41
9030,0,2412,-70,5.555555555555555,0,31.26962669351452,565054145,603767,88878136,359874,34.87
9035,1,2432,-65,6.944444444444445,0,17.439596377898376,565055423,603768,88878739,359875,37.96
9042,0,2437,-81,2.7777777777777777,0,109.81065216246742,565065647,603776,88878989,359878,32.88
9048,2,5745,-93,0.0,0,185.4427961127176,565079569,603789,88880505,359884,38.39
9067,0,2437,-81,2.7777777777777777,0,109.81065216246742,567443839,605891,89056323,360780,32.88
9083,0,2412,-68,5.555555555555555,0,24.838347371946657,567983319,606365,89094036,360999,35.99
9095,0,2452,-77,4.166666666666666,0,68.86198448151517,568021343,606453,89119529,361053,32.86
9097,1,2432,-65,6.944444444444445,0,17.439596377898376,568021343,606453,89119529,361053,37.96
9105,0,2437,-67,5.555555555555555,0,21.910105604192708,568022286,606455,89120126,361054,36.6
9112,1,2427,-80,2.7777777777777777,0,98.27209705253836,568022338,606456,89120126,361054,34.03
9116,1,2432,-65,6.944444444444445,0,17.439596377898376,568061166,606543,89145364,361108,37.96
9117,0,2452,-76,4.166666666666666,0,61.373308270901816,568061166,606543,89145364,361108,33.18
9122,1,5180,-95,0.0,0,258.9227674527742,568061218,606544,89145364,361108,38.06
9139,0,2452,-77,4.166666666666666,0,68.86198448151517,568099421,606623,89169333,361151,32.86
9140,0,2412,-76,4.166666666666666,0,62.39110774471446,568099421,606624,89169333,361151,33.16
9153,0,2412,-90,1.3888888888888888,0,312.69626693514505,568100449,606626,89169993,361153,35.21
9162,1,2432,-69,5.555555555555555,0,27.639897578600625,568143625,606717,89197062,361201,36.43
9168,0,2462,-77,4.166666666666666,0,68.58228511319061,568143677,606718,89197062,361201,32.86
9170,2,5745,-93,0.0,0,185.4427961127176,568143677,606718,89197062,361201,38.39
9179,0,2452,-75,4.166666666666666,0,54.699018572812825,568215557,606866,89235731,361321,33.54
9182,0,2452,-75,4.166666666666666,0,54.699018572812825,568215557,606866,89235731,361321,33.54
9183,0,2437,-77,4.166666666666666,0,69.28583748406861,568215557,606866,89235731,361322,32.85
9185,2,5745,-89,13.88888888888889,0,117.00649418826224,568216522,606868,89236380,361323,28.72
9201,0,2412,-74,4.166666666666666,0,49.55901847735148,568287823,607000,89273361,361424,33.9
9205,0,2437,-83,2.7777777777777777,0,138.24342049302038,568287875,607001,89273361,361424,32.74
9217,0,2412,-71,5.555555555555555,0,35.085098209256586,568361161,607162,89311915,361550,34.36
9219,0,2442,-75,4.166666666666666,0,54.92301127786124,568362052,607162,89312511,361551,33.53
9221,1,2432,-70,5.555555555555555,0,31.01247515820606,568362052,607162,89312511,361551,35.89
9224,0,2437,-78,4.166666666666666,0,77.7399882788917,568362156,607164,89312511,361551,32.57
9226,2,5745,-95,0.0,0,233.4586484604648,568362156,607164,89312511,361551,39.11
9231,0,2452,-79,2.7777777777777777,0,86.69210217035506,568362156,607164,89312511,361551,33.24
9238,0,2452,-76,4.166666666666666,0,61.373308270901816,568398716,607243,89335752,361598,33.18
9239,1,2432,-70,5.555555555555555,0,31.01247515820606,568398716,607243,89335752,361598,35.89
9241,0,2412,-85,1.3888888888888888,0,175.8420331303846,568398716,607244,89335752,361598,33.73
9249,0,2452,-79,2.7777777777777777,0,86.69210217035506,568398768,607244,89335752,361598,33.24
9253,0,2412,-71,5.555555555555555,0,35.085098209256586,568435085,607319,89357959,361639,34.36
9258,1,2432,-70,5.555555555555555,0,31.01247515820606,568435085,607319,89357959,361639,35.89
9264,2,5745,-94,0.0,0,208.07023945582569,568435137,607320,89357959,361639,38.72
9270,1,5180,-94,0.0,0,230.76515939647047,568436058,607321,89358011,361640,37.6
9272,0,2412,-65,6.944444444444445,0,17.58420331303847,568475283,607403,89381935,361682,36.95
9273,0,2412,-85,1.3888888888888888,0,175.8420331303846,568475283,607403,89382537,361683,33.73
9277,0,2437,-67,5.555555555555555,0,21.910105604192708,568475283,607404,89383143,361684,36.6
9293,0,2437,-67,5.555555555555555,0,21.910105604192708,568558554,607565,89425964,361822,36.6
9294,2,5745,-95,0.0,0,233.4586484604648,568558554,607565,89425964,361822,39.11
9298,0,2437,-73,4.166666666666666,0,43.71640802903416,568558658,607567,89425964,361822,34.34
9309,0,2452,-71,5.555555555555555,0,34.51274750437474,568626765,607694,89460331,361935,34.39
9312,1,2432,-65,6.944444444444445,0,17.439596377898376,568626765,607694,89460331,361935,37.97
9314,0,2452,-68,5.555555555555555,0,24.43315410323628,568626765,607694,89460331,361935,36.02
9330,0,2462,-80,2.7777777777777777,0,96.87505261840391,568691779,607823,89496324,362020,33.04
9354,0,2412,-65,6.944444444444445,0,17.58420331303847,568743695,607958,89530259,362123,36.95
9359,2,5180,-78,41.66666666666667,1,36.57381301846701,568743695,607958,89530259,362123,13.12
9360,1,2432,-65,6.944444444444445,0,17.439596377898376,568743695,607958,89530259,362123,37.97
9372,0,2437,-74,4.166666666666666,0,49.05061656437086,568744936,607961,89530383,362125,33.92
9380,0,2452,-77,4.166666666666666,0,68.86198448151517,568785504,608050,89556532,362175,32.86
9386,0,2437,-70,5.555555555555555,0,30.948846772571624,568786447,608052,89557134,362176,34.9
9387,0,2452,-77,4.166666666666666,0,68.86198448151517,568786447,608052,89557134,362176,32.86
9394,0,2462,-87,1.3888888888888888,0,216.87622809674096,568822286,608131,89579294,362222,34.04
9397,0,2442,-76,4.166666666666666,0,61.62463221959518,568823177,608132,89580506,362224,33.18
9399,1,2432,-67,5.555555555555555,0,21.95515105156977,568823177,608132,89580506,362224,37.6
9404,0,2437,-57,8.333333333333332,0,6.928583748406862,568823229,608133,89580506,362224,42.1
9405,2,5745,-94,0.0,0,208.07023945582569,568823229,608133,89580506,362224,38.72
9414,1,2432,-67,5.555555555555555,0,21.95515105156977,568856012,608204,89601313,362267,37.6
9417,0,2462,-86,1.3888888888888888,0,193.29114175012865,568856116,608206,89601313,362267,33.84
9424,0,2412,-70,5.555555555555555,0,31.26962669351452,568913814,608306,89629222,362349,34.88
9437,0,2437,-66,5.555555555555555,0,19.527402174346197,568913814,608306,89630575,362353,37.23
9439,0,2412,-75,4.166666666666666,0,55.60613330868036,568981292,608428,89662620,362450,33.52
9450,0,2462,-88,1.3888888888888888,0,243.3391302239455,568981292,608428,89663831,362452,34.32
9456,0,2437,-65,6.944444444444445,0,17.403815507200985,568981396,608430,89663831,362452,36.97
9459,0,2412,-75,4.166666666666666,0,55.60613330868036,569038444,608538,89694110,362527,33.52
9460,1,2432,-86,1.3888888888888888,0,195.67548971579657,569038444,608538,89694110,362527,34.85
9462,0,2437,-78,4.166666666666666,0,77.7399882788917,569038444,608538,89695321,362529,32.58
9464,1,2432,-76,4.166666666666666,0,61.87802297707709,569038444,608538,89695321,362529,34.17
9467,0,2437,-77,4.166666666666666,0,69.28583748406861,569038444,608538,89695321,362529,32.86
9481,2,5180,-96,0.0,0,290.51612332094834,569077909,608625,89720311,362583,39.6
9482,2,5180,-76,41.66666666666667,2,29.051612332094837,569077909,608625,89720311,362583,14.89
9492,0,2437,-64,6.944444444444445,0,15.511166897899503,569078013,608627,89720311,362583,37.65
9495,2,5745,-84,27.77777777777778,0,65.79758699770427,569078013,608627,89720311,362583,20.02
9529,2,5745,-93,0.0,0,185.4427961127176,569154147,608795,89767905,362679,38.4
9537,0,2442,-76,4.166666666666666,0,61.62463221959518,569184715,608858,89787175,362716,33.18
9546,0,2452,-77,4.166666666666666,0,68.86198448151517,569184819,608860,89787175,362716,32.86
9561,0,2412,-70,5.555555555555555,0,31.26962669351452,569185744,608862,89787830,362718,34.88
9563,1,2427,-85,1.3888888888888888,0,174.75524676987558,569185796,608862,89787830,362718,34.72
9565,0,2412,-67,5.555555555555555,0,22.13720039693931,569264730,609012,89829543,362823,36.59
9569,0,2412,-74,4.166666666666666,0,49.55901847735148,569264730,609012,89830149,362824,33.91
